text,size
discrimination,5
display,5
distinct,5
disturbing,5
documentation,5
dominant,5
echoed,5
effectively,5
effects,5
elements,5
emerged,5
enact,5
endangered,5
endorsed,5
energy,5
enforced,5
engineers,5
equivalent,5
eric,5
ethnicity,5
excited,5
exhausted,5
existing,5
expand,5
expanded,5
experiences,5
explained,5
explore,5
extension,5
extra,5
eye,5
factory,5
fail,5
fates,5
favored,5
ferguson,5
fiction,5
fierce,5
fighting,5
finalists,5
financially,5
findings,5
finds,5
following,5
forth,5
founder,5
framework,5
friendly,5
frustrating,5
fuentes,5
gained,5
garner,5
girls,5
globalization,5
goodbye,5
grab,5
graduated,5
grounds,5
guide,5
guilty,5
hair,5
handcuffed,5
harm,5
harris,5
hayes,5
headed,5
helps,5
highlight,5
highlighted,5
hometown,5
hopeful,5
hostage,5
hosted,5
hotels,5
houses,5
humane,5
hurt,5
identification,5
implications,5
improved,5
incorrectly,5
indicated,5
indication,5
interior,5
iraq,5
issuing,5
jeopardy,5
jerry,5
jewish,5
jonathan,5
journalism,5
jurisdictions,5
kaplan,5
kinds,5
knowledge,5
lake,5
languages,5
laundry,5
lawn,5
legislators,5
legitimate,5
liberalism,5
liberals,5
liberia,5
license,5
lines,5
literally,5
localities,5
macomb,5
marks,5
marriage,5
maryland,5
mateo,5
mccarthy,5
mccaskill,5
melting,5
messages,5
midst,5
minded,5
missouri,5
moderates,5
momentum,5
narrower,5
nearby,5
negotiation,5
negotiators,5
neighborhood,5
nieto,5
nomination,5
normal,5
novel,5
numerous,5
opening,5
opinions,5
opponent,5
opportunities,5
opposing,5
opposite,5
optionsthe,5
optionswashington,5
originally,5
ought,5
outrageous,5
overly,5
overseas,5
overwhelming,5
participants,5
participate,5
partly,5
patterns,5
payments,5
pays,5
pe,5
peace,5
pen,5
pentagon,5
perspective,5
pictures,5
pillars,5
plea,5
pleaded,5
plus,5
poem,5
poet,5
poland,5
polling,5
poorly,5
portland,5
poses,5
posts,5
praise,5
prefer,5
preference,5
preparing,5
preserve,5
pressed,5
prevented,5
principle,5
prisoners,5
prisons,5
procedures,5
processed,5
proclamation,5
project,5
prospects,5
proud,5
provision,5
pull,5
pursuing,5
quick,5
rafael,5
rally,5
reader,5
readers,5
realized,5
recognize,5
red,5
reduced,5
refuse,5
regarding,5
regions,5
register,5
registered,5
reid,5
reluctant,5
renewed,5
renteria,5
rep,5
repeat,5
representatives,5
republic,5
requirements,5
respect,5
restrict,5
resulted,5
river,5
rolling,5
roosevelt,5
rooted,5
rounding,5
routinely,5
sad,5
sanctions,5
sat,5
savage,5
scale,5
science,5
scientist,5
search,5
season,5
seats,5
secret,5
seeming,5
segment,5
selected,5
sell,5
sen,5
sentences,5
setting,5
settle,5
sexual,5
sharply,5
shear,5
sheet,5
shifted,5
shifts,5
sit,5
sites,5
skin,5
slavery,5
soil,5
somali,5
sounds,5
space,5
spain,5
sponsors,5
spots,5
spreading,5
square,5
stem,5
steve,5
storm,5
strengthen,5
stress,5
struck,5
struggled,5
stuck,5
stunned,5
stunt,5
subjects,5
submitted,5
suburbs,5
sufficient,5
supporting,5
supremacist,5
surely,5
surge,5
surprising,5
surrounding,5
suspected,5
suspicion,5
sydney,5
symbols,5
sympathy,5
tens,5
tension,5
thanks,5
theme,5
thinks,5
threatening,5
throwing,5
ticking,5
tossing,5
totally,5
tran,5
trusted,5
turns,5
tv,5
undermine,5
underrepresented,5
underscored,5
unfair,5
unique,5
unit,5
universal,5
unlike,5
uproar,5
urging,5
variety,5
vehicles,5
venezuela,5
veteran,5
vietnam,5
vowing,5
wanting,5
warnings,5
water,5
weak,5
weber,5
weigh,5
william,5
winnipeg,5
withholding,5
xavier,5
yesterday,5
abortion,4
absurd,4
accord,4
accurate,4
achieve,4
activities,4
addressing,4
adds,4
administers,4
admission,4
advantages,4
advising,4
affect,4
affects,4
aggressively,4
agreeing,4
airport,4
albany,4
alleged,4
allegedly,4
altogether,4
amount,4
anybody,4
anyway,4
anywhere,4
appealed,4
appearing,4
appetite,4
applauded,4
apple,4
arbitrary,4
arguably,4
armed,4
assaulted,4
assembly,4
assimilate,4
assimilation,4
assist,4
assume,4
assurance,4
attempting,4
attending,4
aunt,4
authorization,4
baby,4
backward,4
balart,4
bangladeshi,4
bar,4
behalf,4
believes,4
beloved,4
benefited,4
bernal,4
biology,4
bodies,4
bond,4
bran,4
bridge,4
brightest,4
burden,4
bureaucracy,4
busy,4
caitlin,4
californians,4
canadians,4
cancer,4
captured,4
cash,4
ceremony,4
champion,4
changeto,4
chaotic,4
chapter,4
characterized,4
checked,4
chemistry,4
chiefs,4
chobani,4
chosen,4
christopher,4
civic,4
clash,4
clothes,4
cohen,4
cold,4
colorado,4
commerce,4
compare,4
compassionate,4
compiled,4
completed,4
concerning,4
concessions,4
confirm,4
confirmation,4
connection,4
consciousness,4
consent,4
considerable,4
constitutes,4
contribution,4
cook,4
corbyn,4
correctional,4
corruption,4
costly,4
counter,4
courage,4
coverage,4
coyotes,4
cracking,4
crazy,4
credits,4
crises,4
crossers,4
curbelo,4
dalos,4
damas,4
darker,4
das,4
dealing,4
dealt,4
debating,4
decent,4
decides,4
declaring,4
decline,4
defendant,4
defendants,4
defending,4
define,4
definition,4
delayed,4
delisle,4
deliver,4
dembele,4
democracies,4
denounce,4
denying,4
departure,4
depend,4
deploy,4
designer,4
deter,4
devastates,4
devastating,4
dianne,4
dickerson,4
die,4
dignity,4
ding,4
diplomatic,4
directed,4
dirty,4
disagree,4
disaster,4
discouraging,4
discourse,4
discussing,4
dismiss,4
dominate,4
dominated,4
double,4
downright,4
draft,4
draw,4
drawn,4
dreams,4
duckworth,4
dying,4
earned,4
earthquakes,4
easter,4
echo,4
edge,4
editing,4
edward,4
electoral,4
elevated,4
eligibility,4
embracing,4
emotional,4
employing,4
empty,4
enemy,4
energize,4
enraged,4
ensures,4
eremeev,4
escorted,4
exact,4
examine,4
examples,4
exception,4
exclusively,4
executives,4
expansion,4
expectations,4
expelled,4
express,4
extending,4
extraordinarily,4
eyes,4
factor,4
failures,4
falsehoods,4
fan,4
fantasy,4
fearful,4
feere,4
felony,4
fifth,4
fights,4
file,4
filibuster,4
filtering,4
finished,4
flash,4
flee,4
flores,4
flying,4
follows,4
forms,4
fortune,4
foundation,4
fourth,4
francis,4
freed,4
fresh,4
fulfill,4
fundamentally,4
fundingfor,4
gangs,4
garment,4
gas,4
gather,4
giant,4
goods,4
gotten,4
grade,4
grand,4
graphic,4
greatest,4
greek,4
gridlock,4
grim,4
grocery,4
grown,4
hailed,4
handle,4
hanging,4
harmful,4
hate,4
heartless,4
historical,4
historically,4
homeless,4
honest,4
hopman,4
hundred,4
hurricane,4
ignore,4
ii,4
ill,4
illegals,4
impasse,4
impose,4
incompatible,4
incredible,4
india,4
influx,4
informal,4
injury,4
instance,4
instant,4
insulting,4
intensified,4
intent,4
interactions,4
interpretation,4
involves,4
irish,4
irresponsible,4
isis,4
jeb,4
jessica,4
joke,4
jon,4
joseph,4
kamala,4
kern,4
kid,4
kill,4
kingsbury,4
knowing,4
korea,4
kushner,4
label,4
landriscina,4
landscape,4
laura,4
lawrence,4
leads,4
legislatures,4
liany,4
libby,4
licenses,4
lifecambridge,4
likes,4
link,4
lists,4
litigation,4
loaded,4
location,4
lodging,4
london,4
longtime,4
louisiana,4
lowest,4
lunch,4
mack,4
mackler,4
maine,4
mainly,4
maintenance,4
management,4
manager,4
marine,4
marry,4
matt,4
maximize,4
meloni,4
mess,4
metrics,4
migr,4
misleading,4
miss,4
missed,4
moines,4
mom,4
morgan,4
mountains,4
mounting,4
movements,4
movie,4
mrs,4
murdered,4
murray,4
music,4
myth,4
na,4
narrow,4
natural,4
nature,4
negi,4
neighborhoods,4
nelly,4
nervous,4
nevada,4
nobel,4
nonstarter,4
notices,4
noting,4
objected,4
obligation,4
observed,4
occur,4
odds,4
ontario,4
openly,4
opens,4
oral,4
oregon,4
organizing,4
origins,4
outlets,4
outright,4
overlooked,4
overshadowed,4
oversight,4
owns,4
pacheco,4
packed,4
partners,4
partnership,4
partnerships,4
perfect,4
perform,4
personnel,4
photo,4
photographer,4
pillar,4
plant,4
plants,4
plays,4
pleased,4
polish,4
postal,4
powers,4
praising,4
pre,4
predicament,4
predictable,4
prejudice,4
presumption,4
prevail,4
prices,4
primarily,4
prioritize,4
prioritizing,4
prize,4
produce,4
profile,4
prosecutions,4
prosecutor,4
protesting,4
punish,4
qualified,4
quality,4
quiet,4
quofewer,4
quoted,4
ra,4
rallies,4
range,4
raphael,4
rarely,4
readily,4
reception,4
recounting,4
reference,4
reflected,4
reflects,4
regard,4
regimes,4
reiterated,4
relations,4
relied,4
remaining,4
remove,4
removing,4
renata,4
representation,4
researcher,4
residence,4
resist,4
restrictionists,4
resubmit,4
returns,4
reuters,4
revenue,4
reversed,4
reviewing,4
rewrite,4
rich,4
rid,4
ride,4
ridiculous,4
rising,4
robbery,4
rooms,4
rosenstein,4
rough,4
rounds,4
rs,4
ruiz,4
rushed,4
safer,4
salvo,4
sam,4
satisfy,4
scholarly,4
scientific,4
scientists,4
score,4
scrap,4
scuttle,4
sea,4
sealed,4
section,4
sections,4
seemingly,4
sentenced,4
sentinel,4
separation,4
serves,4
settlement,4
sharing,4
shielded,4
shielding,4
ship,4
shocking,4
shores,4
shortly,4
siblings,4
signal,4
signaled,4
silent,4
skinned,4
sleep,4
slightly,4
slow,4
sole,4
solutions,4
sostrin,4
sources,4
southeast,4
spouse,4
st,4
stage,4
stamm,4
standards,4
standoff,4
stands,4
stating,4
station,4
statute,4
stealing,4
stein,4
stepping,4
stopping,4
strategists,4
strictly,4
strike,4
struggle,4
struggling,4
studying,4
submit,4
substance,4
substantial,4
successes,4
suites,4
sum,4
summit,4
supporter,4
supports,4
supposedly,4
survey,4
susan,4
swiftly,4
sympathetic,4
syria,4
tang,4
tank,4
ted,4
teenage,4
tensions,4
territory,4
text,4
thune,4
tillerson,4
tip,4
tired,4
title,4
touched,4
track,4
tracking,4
transnational,4
treat,4
treated,4
trend,4
trends,4
trial,4
tribal,4
tries,4
trillion,4
troubled,4
trumphow,4
unconstitutional,4
undercut,4
underlying,4
undermines,4
understanding,4
universities,4
unleashed,4
updated,4
upper,4
urgency,4
urgent,4
verge,4
veto,4
village,4
violating,4
visasno,4
visitation,4
visited,4
vowed,4
wealth,4
wealthy,4
weekly,4
welfare,4
weren,4
window,4
witnessed,4
woollard,4
wore,4
wright,4
yong,4
youth,4
yow,4
abruptly,3
absent,3
absolutely,3
accelerated,3
accompany,3
accomplishments,3
accusation,3
accusing,3
accustomed,3
achieved,3
actively,3
acute,3
additionally,3
adjust,3
adolescent,3
adversaries,3
advised,3
advisory,3
advocating,3
afford,3
aged,3
aggravated,3
agrees,3
aim,3
alan,3
alaska,3
alert,3
alex,3
alienated,3
alike,3
alsup,3
amendments,3
amounts,3
amplified,3
amy,3
ana,3
anchor,3
andalusia,3
andiola,3
anger,3
anxious,3
anymore,3
applaud,3
applies,3
approached,3
approaches,3
approving,3
approximately,3
arrival,3
asks,3
aspect,3
asserted,3
asserting,3
assuming,3
attracting,3
aug,3
aurora,3
austrian,3
authorized,3
backlash,3
badly,3
baker,3
ballot,3
baltimore,3
bare,3
bargaining,3
bashing,3
battling,3
bear,3
bed,3
bedroom,3
believing,3
belong,3
belt,3
ben,3
beneath,3
beneficiaries,3
benner,3
benzadon,3
betraying,3
birrell,3
blanket,3
blew,3
bloc,3
blocking,3
blogs,3
bloom,3
bob,3
bolster,3
bosses,3
boswell,3
bottles,3
bound,3
boutin,3
bradley,3
brain,3
brand,3
breakdown,3
bristol,3
britons,3
bronx,3
brussels,3
brutally,3
buildings,3
bulk,3
bullet,3
bureaucratic,3
bus,3
buy,3
bythe,3
cafe,3
cameras,3
cancellation,3
capture,3
caravans,3
castro,3
categories,3
catherine,3
cautioned,3
chances,3
channels,3
charging,3
chavez,3
choices,3
christensen,3
christian,3
christians,3
circuit,3
classes,3
cleaning,3
clearer,3
cleveland,3
club,3
coast,3
code,3
colleague,3
collection,3
collective,3
colleges,3
colo,3
colonial,3
column,3
com,3
committing,3
commonplace,3
communist,3
comparison,3
compelling,3
complacency,3
completion,3
computer,3
computers,3
conceded,3
conclusion,3
conducting,3
confidence,3
confined,3
conflicted,3
conflicting,3
confrontation,3
confronted,3
confused,3
connect,3
connor,3
conquest,3
constantly,3
constrained,3
consumer,3
consuming,3
contact,3
contain,3
contained,3
contemporary,3
contenders,3
contractors,3
contracts,3
contributing,3
contributions,3
controlling,3
controversial,3
convince,3
coordinated,3
cornell,3
corporate,3
counterproductive,3
countless,3
cousin,3
cousins,3
covering,3
crap,3
credible,3
credited,3
criticizing,3
crowds,3
crumbs,3
cuba,3
cuomo,3
curb,3
damaging,3
dana,3
daniel,3
dark,3
datalogue,3
deaths,3
debt,3
dedicated,3
deeper,3
definitely,3
delivering,3
demanded,3
demographics,3
denies,3
denison,3
density,3
denver,3
departments,3
depending,3
deployed,3
depression,3
des,3
descended,3
describes,3
desk,3
desperately,3
destroy,3
destroyed,3
destructive,3
detailing,3
determination,3
detour,3
devise,3
devised,3
diego,3
difficulties,3
dilemma,3
directive,3
disclosure,3
discover,3
dismantle,3
disney,3
displeased,3
dispute,3
distance,3
distributed,3
divide,3
divisive,3
dog,3
donated,3
douglas,3
draconian,3
dramatically,3
drastically,3
drift,3
drives,3
drove,3
dual,3
dwarf,3
earnest,3
earning,3
earth,3
eating,3
ecuador,3
editors,3
edwards,3
eileen,3
elaborate,3
elaine,3
electorate,3
eli,3
eliminated,3
emailed,3
emails,3
emerging,3
emily,3
emotionally,3
emphasizing,3
employ,3
engineering,3
enlisted,3
enormous,3
enrique,3
enshrine,3
ensuring,3
entitled,3
entries,3
entrusting,3
erected,3
ernesto,3
escalating,3
establish,3
establishing,3
everyday,3
evil,3
exasperated,3
exceed,3
exceeded,3
execution,3
expecting,3
expense,3
explicitly,3
exploited,3
explosive,3
exposed,3
falling,3
fanned,3
farmers,3
farms,3
faster,3
fastest,3
fbi,3
features,3
federation,3
fee,3
feed,3
feeding,3
feeling,3
feelings,3
fervor,3
fiercely,3
finance,3
finish,3
fit,3
flawed,3
flurry,3
flushing,3
focuses,3
football,3
forge,3
founded,3
founders,3
fraction,3
freely,3
freewheeling,3
frozen,3
frustrates,3
fulfilled,3
functions,3
fundamental,3
generated,3
gift,3
glenn,3
god,3
gonzalez,3
gorman,3
governance,3
grabbed,3
grandson,3
granting,3
grave,3
greatly,3
greece,3
greeted,3
groundbreaking,3
grow,3
growers,3
guaranteed,3
guarantees,3
guidance,3
guidelines,3
gut,3
guys,3
gym,3
haberman,3
haitian,3
handled,3
hardworking,3
harry,3
harvest,3
hasan,3
hatch,3
hatred,3
headline,3
headquarters,3
hearts,3
hell,3
hello,3
helpful,3
hemisphere,3
highlighting,3
hinge,3
hires,3
historian,3
historic,3
hitler,3
hodge,3
holiday,3
holt,3
hombres,3
homicide,3
honoring,3
horrible,3
hospitality,3
hospitals,3
hosting,3
hot,3
humanity,3
hurd,3
iglesia,3
ignoring,3
immigrated,3
imminent,3
implementing,3
imposing,3
imposition,3
inability,3
inadequate,3
inclusivity,3
increases,3
incumbents,3
independence,3
index,3
indian,3
indiana,3
indigenous,3
indonesian,3
indonesians,3
inequality,3
inevitably,3
infighting,3
influential,3
informed,3
infraction,3
initiatives,3
injunction,3
insist,3
instances,3
institution,3
instructions,3
integrate,3
integrated,3
intentionally,3
internationally,3
invasion,3
invoke,3
ironclad,3
italians,3
jack,3
jason,3
jeremy,3
jihad,3
joint,3
journal,3
journalist,3
journeys,3
judgment,3
judiciary,3
jumped,3
justified,3
karen,3
katherine,3
katie,3
keenan,3
kicked,3
killers,3
kim,3
kitchen,3
knaus,3
knife,3
knocking,3
labeled,3
lacks,3
lady,3
landrieu,3
lankford,3
lasted,3
lauren,3
lax,3
laying,3
lectern,3
legalization,3
lehne,3
length,3
liberty,3
likelihood,3
limbo,3
lincoln,3
links,3
lisa,3
located,3
logistical,3
losses,3
loud,3
louis,3
lucky,3
luna,3
machine,3
madison,3
magazine,3
maggie,3
magnet,3
maintain,3
manny,3
map,3
margins,3
maricopa,3
marin,3
marked,3
mary,3
master,3
mayes,3
mcat,3
mcgahn,3
mchenry,3
mcnulty,3
mechkowski,3
medieval,3
melania,3
mentioned,3
mercy,3
metropolitan,3
midnight,3
midwestern,3
mile,3
minute,3
miriam,3
misguided,3
misrepresenting,3
missing,3
mistake,3
mixed,3
montoya,3
morales,3
moreno,3
motions,3
motivation,3
mu,3
multnomah,3
murderers,3
muzaffar,3
nafta,3
napa,3
narrowly,3
naturalize,3
necessarily,3
needlessly,3
negative,3
negotiated,3
neill,3
net,3
neutral,3
nevertheless,3
newark,3
newcomers,3
newspaper,3
nicaragua,3
nice,3
nicholas,3
nickname,3
nixon,3
nodded,3
nonetheless,3
nonmetropolitan,3
nonwhite,3
normally,3
northam,3
notable,3
notes,3
noticed,3
numerical,3
occupational,3
offense,3
offensive,3
offs,3
ohio,3
oklahoma,3
oldest,3
ongoing,3
onslaught,3
openness,3
operating,3
opt,3
ordering,3
orderly,3
ordinary,3
ore,3
organized,3
organizer,3
outsiders,3
outskirts,3
overhauls,3
overturned,3
owed,3
pace,3
pain,3
paints,3
palin,3
panel,3
paragraph,3
parallels,3
participant,3
participating,3
participation,3
passionate,3
passport,3
peaceful,3
perpetually,3
persecution,3
personally,3
persons,3
petitions,3
petty,3
pew,3
phasing,3
philip,3
photograph,3
pipeline,3
plain,3
playbook,3
player,3
playing,3
plenty,3
polarizing,3
poles,3
politician,3
populism,3
porn,3
port,3
portfolio,3
possibly,3
pouring,3
practicing,3
praises,3
precious,3
predicted,3
preferred,3
pregnancy,3
preparation,3
presents,3
preserving,3
pride,3
print,3
processes,3
proclaimed,3
professionals,3
profiling,3
prohibited,3
prohibits,3
prompting,3
proper,3
properly,3
proponents,3
proportion,3
proposition,3
protective,3
province,3
puente,3
pulling,3
purposes,3
pursues,3
pushback,3
qualities,3
quest,3
questioned,3
quietly,3
quit,3
quo,3
quotes,3
rachael,3
radical,3
raises,3
ram,3
rapes,3
reaches,3
reacted,3
realize,3
reassuring,3
rebuke,3
rebukes,3
recall,3
recess,3
recognized,3
recommendations,3
reconstruction,3
reese,3
referendum,3
refers,3
reflection,3
reforms,3
refusing,3
regain,3
regarded,3
registration,3
regret,3
rehkoff,3
rejecting,3
releasing,3
relent,3
relieve,3
remarkable,3
reminding,3
reopening,3
repeating,3
repercussions,3
reprieves,3
requesting,3
rescinding,3
resettled,3
resolved,3
resolving,3
resort,3
responses,3
restricting,3
restriction,3
retaliation,3
retiring,3
retro,3
rev,3
revile,3
revisit,3
revived,3
rhetorical,3
riley,3
ripped,3
rita,3
rocha,3
roll,3
root,3
rose,3
rosenberg,3
routine,3
rubio,3
rumors,3
rushdie,3
russian,3
rust,3
sadly,3
safely,3
saipov,3
sand,3
saved,3
savings,3
scanner,3
scared,3
schedule,3
scholarships,3
sciences,3
scott,3
scrapped,3
scratch,3
screen,3
scrutinizing,3
searches,3
seattle,3
segments,3
segregation,3
seize,3
seized,3
semitic,3
severe,3
severely,3
shadows,3
shameful,3
shares,3
shattered,3
shelters,3
shithole,3
shop,3
shoulder,3
shouldn,3
sight,3
sincere,3
singling,3
singular,3
sits,3
situations,3
sizable,3
size,3
skeptical,3
skinny,3
slash,3
sleeping,3
slept,3
smart,3
smoke,3
sociologist,3
sociology,3
soft,3
somebody,3
sooner,3
span,3
spends,3
spirit,3
sports,3
spot,3
stake,3
stakes,3
stalled,3
stances,3
star,3
stars,3
statues,3
statusquoredistributevisasfewervisasproposal,3
statutes,3
stays,3
steel,3
stereotypes,3
stewart,3
stock,3
stoked,3
store,3
strange,3
strangers,3
strength,3
stressed,3
stricter,3
substantially,3
succeeded,3
suggests,3
suicide,3
sullivan,3
supervision,3
supply,3
supportive,3
surface,3
surrounded,3
survive,3
suspicious,3
sustain,3
sweep,3
switzerland,3
syrians,3
tactic,3
tag,3
talked,3
taught,3
teams,3
technical,3
teenagers,3
tepperman,3
terminate,3
terminated,3
tested,3
tester,3
testing,3
therefore,3
thompson,3
thoughts,3
thousand,3
threatens,3
threw,3
thriving,3
throw,3
thwarted,3
timing,3
tool,3
toolbox,3
torn,3
total,3
touchstone,3
toughening,3
tower,3
traffic,3
traffickers,3
tragedy,3
transform,3
transparency,3
traveled,3
tuition,3
turnabout,3
tweeted,3
tweeting,3
ugly,3
uncomfortable,3
understands,3
understood,3
underway,3
unexpected,3
unexpectedly,3
unfold,3
unions,3
unnecessarily,3
unrelated,3
unrelenting,3
uphold,3
upholding,3
upshot,3
useful,3
vacation,3
varying,3
veiled,3
venting,3
ventura,3
vetting,3
via,3
victimized,3
viewpoint,3
vigorously,3
violates,3
virtually,3
visiting,3
visitors,3
vocal,3
voices,3
voluntarily,3
volunteers,3
waited,3
walks,3
waning,3
warn,3
watches,3
weapon,3
weapons,3
weighing,3
welcomed,3
whereas,3
whisked,3
whoever,3
wider,3
wild,3
williams,3
winner,3
wishing,3
withdrew,3
woo,3
workplaces,3
worldview,3
worldwide,3
worship,3
writers,3
wukan,3
xenophobia,3
yogurt,3
zero,3
aaron,2
abbott,2
abduct,2
abducting,2
ablaze,2
abrams,2
absence,2
absorbing,2
abusive,2
academic,2
accelerate,2
acceptable,2
acceptance,2
accident,2
accommodate,2
accomplished,2
accordance,2
accounted,2
accumulated,2
accurately,2
achievement,2
achievements,2
acosta,2
acronym,2
active,2
adequately,2
adopting,2
adulation,2
advertising,2
advocated,2
affecting,2
affiliate,2
affirm,2
affirmative,2
afflicted,2
affluent,2
africans,2
ages,2
aggressivelimited,2
aggressivemore,2
agriculture,2
aguirre,2
aids,2
aims,2
airports,2
alabama,2
alarmed,2
alarming,2
alberico,2
albert,2
albuquerque,2
alexa,2
alicia,2
alienating,2
alina,2
alleges,2
allegiance,2
alleging,2
alliance,2
allocated,2
alluded,2
ally,2
alma,2
aloud,2
ambiguity,2
americas,2
amounted,2
amountof,2
ample,2
analysts,2
analytics,2
analyzed,2
anathema,2
andparent,2
angela,2
angrily,2
animals,2
animosity,2
ann,2
announcing,2
answering,2
antagonism,2
anticipated,2
antonio,2
applicable,2
appointments,2
appreciate,2
appreciation,2
araceli,2
arbitrarily,2
arena,2
armando,2
arrange,2
arrangements,2
arreola,2
arson,2
artificial,2
arts,2
assailed,2
assaults,2
assertion,2
asserts,2
assess,2
asset,2
assets,2
assigned,2
assimilated,2
associations,2
athletes,2
atop,2
attached,2
attitudes,2
attracted,2
attributes,2
audio,2
auditing,2
audits,2
austrians,2
authored,2
authorizes,2
authorizing,2
automatic,2
averaging,2
avoided,2
avoiding,2
awarding,2
awareness,2
awry,2
ayatollah,2
ayers,2
bags,2
baiting,2
balancing,2
ballots,2
ballroom,2
band,2
banks,2
banned,2
banning,2
bannon,2
barbara,2
bargain,2
baritone,2
barr,2
barrier,2
bars,2
bases,2
bass,2
battles,2
beaten,2
beauty,2
beefing,2
behave,2
behaviors,2
beings,2
belief,2
bellevue,2
bellwether,2
belonged,2
benefitpath,2
benign,2
bennet,2
benson,2
berkeley,2
betrayed,2
betting,2
bewildered,2
bidding,2
biden,2
bidi,2
bids,2
bier,2
bigots,2
bind,2
binding,2
bizarre,2
blah,2
blake,2
blames,2
blast,2
blessing,2
blind,2
bloggers,2
blow,2
blueprint,2
blunt,2
bluntly,2
bogota,2
boise,2
boldly,2
bolsters,2
bom,2
bonds,2
bonuses,2
boorish,2
borrowed,2
boss,2
bother,2
brad,2
bradford,2
branches,2
branding,2
brandis,2
brandon,2
breakthrough,2
briefly,2
bright,2
brings,2
broadway,2
broker,2
budapest,2
budgetary,2
bull,2
bully,2
bureaucrats,2
burglary,2
burn,2
burns,2
burst,2
bury,2
buses,2
button,2
buying,2
byeditorialthe,2
bywashington,2
calculated,2
calculus,2
calhoun,2
calm,2
camarota,2
camera,2
camlen,2
campaigned,2
camping,2
camus,2
canceled,2
candidacy,2
capped,2
caps,2
caption,2
carafano,2
carecen,2
cared,2
carney,2
cars,2
cassandra,2
cast,2
casting,2
cathedral,2
cato,2
cattle,2
caucuses,2
causes,2
cbp,2
cecilia,2
celebrate,2
celebration,2
centered,2
centerpiece,2
centrists,2
cerda,2
certainty,2
certificate,2
certify,2
cesar,2
chairwoman,2
chambers,2
chanting,2
characteristically,2
characters,2
chard,2
charisma,2
charitable,2
chart,2
chase,2
chastised,2
cheers,2
chiefly,2
chimed,2
chip,2
choking,2
chose,2
christmas,2
circle,2
circles,2
circulated,2
circulating,2
circumstance,2
cite,2
civics,2
civilian,2
claire,2
clarified,2
clarifying,2
clarity,2
clashed,2
classmates,2
clearing,2
clearinghouse,2
clergy,2
click,2
closeness,2
coach,2
cocaine,2
codify,2
collapse,2
collected,2
collision,2
cologne,2
colored,2
columnist,2
combat,2
combination,2
comfortable,2
commanders,2
commentary,2
commentators,2
communicate,2
compatible,2
compelled,2
complain,2
complaint,2
completes,2
complexity,2
complicit,2
complying,2
comprehend,2
conant,2
concedes,2
concept,2
concession,2
condemned,2
confederate,2
confessed,2
confided,2
confirmed,2
confusing,2
confusion,2
connecticut,2
conor,2
considerate,2
consistent,2
consistently,2
conspiring,2
constituted,2
constitutionality,2
consulate,2
consultation,2
consumers,2
contemplate,2
contention,2
contest,2
contexts,2
contingent,2
contours,2
contradictory,2
contributorlondon,2
contributorthe,2
controls,2
controversy,2
conundrum,2
convenience,2
convention,2
convey,2
conveyed,2
cooper,2
cope,2
cops,2
copy,2
corporations,2
corrected,2
correction,2
corresponding,2
corrosive,2
corry,2
cosmopolitan,2
countdown,2
countered,2
counterterrorism,2
counting,2
courier,2
courses,2
courtesy,2
courting,2
covers,2
cracked,2
craig,2
crashed,2
credentials,2
crew,2
crews,2
cried,2
criminally,2
cruelly,2
cry,2
cumbicos,2
curbing,2
curious,2
curry,2
curtailing,2
cycle,2
dakar,2
dare,2
darkness,2
darrell,2
database,2
dates,2
daughters,2
deadlines,2
dealers,2
dean,2
deathbed,2
decipher,2
declaration,2
declare,2
declining,2
decrease,2
deepen,2
defazio,2
defensive,2
defied,2
defining,2
deflect,2
defying,2
degrading,2
degrees,2
deliberately,2
deliberations,2
delicate,2
della,2
demagogues,2
demeanor,2
demographer,2
demonizing,2
demonstrators,2
dems,2
denouncing,2
denunciation,2
denunciations,2
departed,2
dependent,2
depiction,2
deportable,2
derided,2
derr,2
descent,2
deserving,2
design,2
designated,2
desirable,2
desires,2
destitute,2
destruction,2
detainee,2
deteriorated,2
deterrent,2
developments,2
device,2
devoted,2
dhillon,2
diagnosed,2
dick,2
dicky,2
dictate,2
diet,2
differing,2
digital,2
dimension,2
diplomas,2
directors,2
directs,2
disappointment,2
disapproval,2
disbanded,2
disbelief,2
disclose,2
disclosed,2
disconnected,2
discussed,2
dislike,2
dislodge,2
dismal,2
disorderly,2
disparaging,2
dispatching,2
dispensed,2
dispersed,2
displaced,2
displayed,2
disputed,2
disputing,2
disrupting,2
dissident,2
distanced,2
distant,2
distrust,2
disturbed,2
dividing,2
dock,2
doctor,2
doctorate,2
doctors,2
documented,2
dogs,2
donations,2
doomed,2
doris,2
doubled,2
doubt,2
downstairs,2
drafting,2
drain,2
drama,2
draped,2
dress,2
drills,2
drinking,2
drought,2
drudge,2
drunken,2
ds,2
du,2
dubious,2
dueling,2
duly,2
dumping,2
durable,2
dutch,2
dyed,2
dynamic,2
eat,2
eaten,2
economically,2
economics,2
edged,2
edging,2
edited,2
efficient,2
efficiently,2
egg,2
eggs,2
elderly,2
elect,2
electrical,2
electronic,2
elegantly,2
eluded,2
embarrass,2
embarrassment,2
embassy,2
embedded,2
embolden,2
emerge,2
emergency,2
emigrated,2
emma,2
emphasize,2
empire,2
employability,2
employs,2
enable,2
enabling,2
